web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639394473-1157;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/face-wash/51190-pure-gentle-cleanser;Biyu;Pure Gentle Cleanser;Pure Gentle Cleanser;Rp 30.000 - Rp 99.000Rp 30.000 - Rp 79.200;04.07;-68;54;Yes (62);No (0);Maybe (6)
1639394485-1159;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/micellar-water/49188-duo-micellar-rose-100ml;Garnier;Duo Micellar Rose 100ml;Duo Micellar Rose 100ml;Rp 88.000Rp 63.360;null;null;null;null;null;null
1639394479-1158;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/face-wash/60933-acnepair-facial-wash;Everwhite;Sanrio Acnepair Facial Wash - Kuromi;Sanrio Acnepair Facial Wash - Kuromi;Rp 57.200Rp 45.760;04.09;-11;6;Yes (10);No (0);Maybe (1)
1639392025-758;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/makeup-remover/55020-lng-lip-and-eye-remover-waterproof-ol21;Laneige;LNG Lip & Eye Remover Waterproof (OL21);LNG Lip & Eye Remover Waterproof (OL21);Rp 230.000Rp 139.500;null;null;null;null;null;null
1639394314-1132;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/toner/25133-pore-clean-toner;Mamonde;Pore Clean Toner;Pore Clean Toner;Rp 80.000 - Rp 230.000Rp 68.000 - Rp 195.500;04.05;-26;24;Yes (16);No (2);Maybe (8)
1639393263-961;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/face-wash/47727-radiance-facial-cleanser;Terra Beaute;Radiance Facial Cleanser;Radiance Facial Cleanser;Rp130.000;04.07;-7;7;Yes (6);No (0);Maybe (1)
1639394761-1200;https://www.sociolla.com/177-cleanser?page=2;;https://www.sociolla.com/face-wash/14749-face-wash-cica-series;NPure;Face Wash Cica Series;Face Wash Cica Series;Rp90.000;04.08;(1,1k);905;Yes (944);No (29);Maybe (140)
1639392137-777;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/makeup-remover/50118-dau-tay-trang-mat-moi-tao-apple-seed-lip-and-eye-makeup-remover;Innisfree;Apple Seed Lip & Eye Make Up Remover;Apple Seed Lip & Eye Make Up Remover;Rp95.000;null;null;null;null;null;null
1639392365-816;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/15729-marrakech-facial-wash;Cre;Marrakech Facial Wash;Marrakech Facial Wash;Rp100.000;04.04;-3;3;Yes (1);No (1);Maybe (1)
1639392574-849;https://www.sociolla.com/177-cleanser?page=25;;https://www.sociolla.com/face-wash/10991-clear-facial-soap;KOSE;Sekkisei Clear Facial Soap;Sekkisei Clear Facial Soap;Rp329.000;04.05;-4;3;Yes (3);No (1);Maybe (0)
1639392299-805;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/cleansing-balm/53767-call-it-a-day-cleansing-balm;Gentle Hour;Call It A Day Cleansing Balm;Call It A Day Cleansing Balm;Rp240.000;null;null;null;Yes (12);No (3);Maybe (6)
1639392417-823;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/28348-rose-and-botanic-ha-aqua-cubic-foaming-wash-ex;Naruko;Rose & Botanic HA Aqua Cubic Foaming Wash EX;Rose & Botanic HA Aqua Cubic Foaming Wash EX;Rp 210.000Rp 178.500;04.05;-2;2;Yes (0);No (0);Maybe (2)
1639394730-1195;https://www.sociolla.com/177-cleanser?page=2;;https://www.sociolla.com/cleansing-balm/58413-butter-be-gone-cleansing-balm;Rose All Day;Butter Be Gone Cleansing Balm;Butter Be Gone Cleansing Balm;Rp 249.000Rp 161.850;04.06;-42;32;Yes (28);No (3);Maybe (11)
1639393357-977;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/face-wash/13248-brightening-foaming-cleanser;Elsheskin;Brightening Foaming Cleanser;Brightening Foaming Cleanser;Rp 65.000Rp 63.700;04.04;-42;38;Yes (26);No (6);Maybe (10)
1639392305-806;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/face-wash/47679-all-in-one-brightening-face-wash;WESTCARE;All in One Brightening Face Wash;All in One Brightening Face Wash;Rp 90.000Rp 45.000;04.07;-210;182;Yes (163);No (6);Maybe (41)
1639393881-1063;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/face-wash/55023-lng-moist-cream-cleanser-150ml-ol21;Laneige;LNG Moist Cream Cleanser 150ml (OL21);LNG Moist Cream Cleanser 150ml (OL21);Rp 411.000Rp 260.000;04.05;-1;1;Yes (1);No (0);Maybe (0)
1639392540-843;https://www.sociolla.com/177-cleanser?page=25;;https://www.sociolla.com/cleansing-cream/12117-ginkgo-biloba-firming-facial-cream-mini-size;Skin Dewi;Ginkgo Biloba Firming Facial Cream (Mini Size);Ginkgo Biloba Firming Facial Cream (Mini Size);Rp192.500;04.00;-11;8;Yes (6);No (5);Maybe (0)
1639393475-997;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/cleansing-gel/16118-happy-skin-gentle-facial-wash;Eucalie;Organic Anti-Aging Facial Wash - Happy Skin;Organic Anti-Aging Facial Wash - Happy Skin;Rp 99.000 - Rp 189.000Rp 84.150 - Rp 151.200;04.06;-45;40;Yes (32);No (4);Maybe (9)
1639394149-1105;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/micellar-water/14172-perfect-bright-tone-up-micellar-gel;Wardah;Perfect Bright Tone Up Micellar Gel;Perfect Bright Tone Up Micellar Gel;Rp29.500;04.06;-435;405;Yes (301);No (23);Maybe (111)
1639394250-1122;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/toner/25450-centella-green-level-calming-toner;Purito;Centella Green Level Calming Toner;Centella Green Level Calming Toner;Rp 473.000Rp 307.450;04.05;-17;14;Yes (13);No (2);Maybe (2)
1639393569-1012;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/32290-oil-control-facial-foam;Pond's;Oil Control Facial Foam;Oil Control Facial Foam;Rp 20.800Rp 17.264;04.03;-249;206;Yes (125);No (55);Maybe (69)
1639393741-1040;https://www.sociolla.com/177-cleanser?page=13;;https://www.sociolla.com/face-wash/10723-renew-you-anti-aging-facial-wash;Wardah;Renew You Anti Aging Facial Wash;Renew You Anti Aging Facial Wash;Rp33.500;04.05;-199;168;Yes (126);No (21);Maybe (52)
1639394420-1148;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/face-wash/11710-essenherb-tea-tree-foam-cleanser;essenHerb;EssenHerb Tea Tree Foam Cleanser;EssenHerb Tea Tree Foam Cleanser;Rp 169.000Rp 118.300;04.05;-217;199;Yes (145);No (17);Maybe (55)
1639392020-757;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/face-wash/4396-gentle-skin-cleanser-500-ml;Cetaphil;Gentle Skin Cleanser 500 ml;Gentle Skin Cleanser 500 ml;Rp238.000;04.07;-98;92;Yes (87);No (4);Maybe (7)
1639393025-923;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/10726-mineral-clarifying-facial-foam;Wardah;Mineral Clarifying Facial Foam;Mineral Clarifying Facial Foam;Rp 17.500 - Rp 26.500;04.05;-218;187;Yes (138);No (35);Maybe (45)
1639392130-776;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/face-wash/11110-green-tea-and-tamarind-facial-cleanser;Sensatia Botanicals;Green Tea and Tamarind Facial Cleanser;Green Tea and Tamarind Facial Cleanser;Rp 130.000Rp 104.000;04.06;-43;37;Yes (30);No (1);Maybe (12)
1639393227-955;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/micellar-water/8055-micellar-water;Loreal Paris;Micellar Water;Micellar Water;Rp 145.000Rp 116.000;04.04;-518;467;Yes (311);No (69);Maybe (138)
1639394087-1096;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/micellar-water/8478-seaweed-cleansing-micellar-water;Wardah;Seaweed Cleansing Micellar Water;Skincare;Rp 28.500 - Rp 51.500;04.05;(2,1k);1857;Yes (1,3k);No (223);Maybe (486)
1639392031-759;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/skincare/53895-eyes-and-lips-make-up-remover;YOU Makeups;Eyes & Lips Make Up Remover;Eyes & Lips Make Up Remover;Rp 45.000Rp 38.250;04.04;-4;4;Yes (1);No (1);Maybe (2)
1639393481-998;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/face-wash/12335-skin-essentials-conditioning-cleanser;Rovectin;Skin Essentials Conditioning Cleanser;Skin Essentials Conditioning Cleanser;Rp 290.000Rp 174.000;04.04;-47;40;Yes (27);No (5);Maybe (15)
1639394603-1177;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/face-wash/9477-senka-perfect-whip-fresh;Senka;Senka - Perfect Whip Fresh;Senka - Perfect Whip Fresh;Rp 32.000 - Rp 56.000Rp 25.600 - Rp 43.680;04.05;(2,8k);2567;Yes (1,9k);No (341);Maybe (527)
1639394610-1178;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/micellar-water/7958-sensibio-h2o-micellar-water;Bioderma;Sensibio H2O Micellar Water;Sensibio H2O Micellar Water;Rp 148.500 - Rp 377.300Rp 118.800 - Rp 301.840;04.06;(5,2k);5070;Yes (3,8k);No (271);Maybe (1,1k)
1639392280-803;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/face-wash/27902-acne-gentle-cleansing-foam;Azarine;Acne Gentle Cleansing Foam;Acne Gentle Cleansing Foam;;04.08;-286;183;Yes (238);No (8);Maybe (40)
1639393922-1069;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/cleansing-gel/59753-extra-gentle-cleanser;Neutrogena;Extra Gentle Cleanser;Extra Gentle Cleanser;Rp179.000;04.07;-105;96;Yes (83);No (3);Maybe (19)
1639392169-783;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/face-wash/10618-facial-wash;RIVERA;Facial Wash;Skincare;Rp48.000;04.03;-21;17;Yes (11);No (4);Maybe (6)
1639392310-807;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/face-wash/9478-acne-cleansing-wash;Elsheskin;Acne Cleansing Wash;Acne Cleansing Wash;Rp 65.000Rp 63.700;04.03;-421;370;Yes (244);No (72);Maybe (105)
1639394230-1118;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/face-wash/58650-hyaluronic-acid-cleanser;Loreal Paris;Revitalift Hyaluronic Acid Hydrating Gel-Cleanser;Revitalift Hyaluronic Acid Hydrating Gel-Cleanser;Rp 69.000Rp 60.030;04.09;-906;774;Yes (808);No (6);Maybe (92)
1639394773-1201;https://www.sociolla.com/177-cleanser?page=1;;https://www.sociolla.com/cleansing-oil/16204-soothing-cleansing-oil;Nivea;Soothing Cleansing Oil;Soothing Cleansing Oil;Rp 92.000Rp 71.760;04.05;(1,2k);1050;Yes (770);No (124);Maybe (296)
1639393014-921;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/59389-super-aqua-ultra-hyalron-cleansing-duo;Missha;Super Aqua Ultra Hyalron Cleansing Duo;Super Aqua Ultra Hyalron Cleansing Duo;Rp 789.000Rp 315.600;null;null;null;null;null;null
1639392653-862;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/face-wash/58905-amino-acid-facial-cleanser;O'Sweet Singapore;Amino Acid Facial Cleanser;Amino Acid Facial Cleanser;Rp219.999;null;null;null;null;null;null
1639394671-1187;https://www.sociolla.com/177-cleanser?page=3;;https://www.sociolla.com/makeup-remover/25669-micellar-water-aloe-vera;Herborist;Micellar Water Aloe Vera;Micellar Water Aloe Vera;Rp 14.363Rp 11.490;04.05;-42;32;Yes (24);No (7);Maybe (11)
1639394724-1194;https://www.sociolla.com/177-cleanser?page=2;;https://www.sociolla.com/cleansing-oil/8126-cleansing-oil;Biore;Cleansing Oil;Cleansing Oil;Rp 97.400Rp 77.920;04.05;(2,7k);2515;Yes (1,9k);No (272);Maybe (566)
1639393453-993;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/micellar-water/14806-micellar-water;Haple;Micellar Water;Micellar Water;Rp 59.000 - Rp 109.000Rp 47.200 - Rp 87.200;04.06;-46;38;Yes (35);No (3);Maybe (8)
1639394099-1097;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/skincare/10334-hydration-micellair-skin-breathe;Nivea;Hydration Micellair Skin Breathe;Hydration Micellair Skin Breathe;Rp 31.900 - Rp 47.300Rp 23.925 - Rp 35.475;04.06;(1,8k);1695;Yes (1,3k);No (119);Maybe (359)
1639393317-970;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/face-wash/7092-c-defense-energizing-creamy-wash;Wardah;C-Defense Energizing Creamy Wash;C-Defense Energizing Creamy Wash;Rp31.000;04.04;(1,1k);968;Yes (619);No (191);Maybe (278)
1639393964-1076;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/face-wash/60125-honey-black-sesame-facial-foam;Osho;Honey Black Sesame Facial Foam;Honey Black Sesame Facial Foam;Rp 225.000Rp 81.000;04.08;-91;58;Yes (76);No (1);Maybe (14)
1639394664-1186;https://www.sociolla.com/177-cleanser?page=3;;https://www.sociolla.com/face-wash/26377-brightening-facial-wash;Whitelab;Brightening Facial Wash;Brightening Facial Wash;Rp38.850;04.06;-652;507;Yes (498);No (30);Maybe (124)
1639394350-1138;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/cleanser/59986-kind-facial-wash;Skin Game;Kind Facial Wash;Kind Facial Wash;Rp 65.000 - Rp 98.000;04.07;-20;13;Yes (17);No (1);Maybe (2)
1639394192-1112;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/face-wash/58944-bright-complete-3-in-1-anti-acne-facial-wash-50-ml;Garnier;Bright Complete 3-in-1 Anti Acne Facial Wash;Bright Complete 3-in-1 Anti Acne Facial Wash;Rp 26.000 - Rp 36.000Rp 22.620 - Rp 31.320;04.09;-654;396;Yes (591);No (6);Maybe (57)
1639393638-1023;https://www.sociolla.com/177-cleanser?page=14;;https://www.sociolla.com/face-wash/60218-stay-fresh-everyday-low-ph-cleanser;Zlota;Stay Fresh Everyday Low pH Cleanser;Stay Fresh Everyday Low pH Cleanser;Rp99.000;05.00;-5;5;Yes (5);No (0);Maybe (0)
1639392124-775;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/cleansing-oil/13018-rejuvenating-pomegranate-cleansing-oil-100-ml;Sensatia Botanicals;Rejuvenating Pomegranate Cleansing Oil - 100 ml;Rejuvenating Pomegranate Cleansing Oil - 100 ml;Rp180.000;04.03;-25;18;Yes (12);No (7);Maybe (6)
1639394616-1179;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/face-wash/57375-matcha-oat-gentle-cleanser;True To Skin;Matcha Oat Gentle Cleanser;Matcha Oat Gentle Cleanser;Rp85.000;04.07;-125;83;Yes (106);No (3);Maybe (16)
1639394498-1160;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/micellar-water/56112-skin-buddy-micellar-water;Emina;Skin Buddy Micellar Water;Skin Buddy Micellar Water;Rp 16.000 - Rp 29.000;04.06;-108;89;Yes (82);No (5);Maybe (21)
1639393275-963;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/face-wash/56437-bubble-on-me-deep-mask-cleanser;Azarine;Bubble On Me Deep Mask Cleanser;Bubble On Me Deep Mask Cleanser;Rp125.000;04.08;-81;71;Yes (64);No (6);Maybe (11)
1639393771-1045;https://www.sociolla.com/177-cleanser?page=13;;https://www.sociolla.com/micellar-water/25136-naturals-micellar-water;Safi;Naturals Micellar Water;Naturals Micellar Water;Rp 33.000 - Rp 50.000Rp 26.400 - Rp 42.500;04.06;-326;296;Yes (195);No (14);Maybe (117)
1639393114-937;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/face-wash/59591-wd-milky-cleanser-150ml-ol0721;Laneige;WD Milky Cleanser 150ml(OL0721);WD Milky Cleanser 150ml(OL0721);Rp 340.000Rp 223.000;05.00;-1;1;Yes (1);No (0);Maybe (0)
1639392228-794;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/face-wash/54287-snowise-brightening-cleansing-foam;Sulwhasoo;Snowise Brightening Cleansing Foam;Snowise Brightening Cleansing Foam;Rp 550.000Rp 412.500;null;null;null;null;null;null
1639393513-1003;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/28628-soothing-chamomile-facial-cleanser;St. Ives;Soothing Chamomile Facial Cleanser;Soothing Chamomile Facial Cleanser;Rp 102.000Rp 82.620;04.06;-249;232;Yes (172);No (16);Maybe (61)
1639393928-1070;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/micellar-water/59452-powerskin-bi-phase-oil-micellar-water;Make Over;Powerskin Bi-Phase Oil Micellar Water;Powerskin Bi-Phase Oil Micellar Water;Rp89.000;04.09;-10;7;Yes (9);No (0);Maybe (1)
1639392466-831;https://www.sociolla.com/177-cleanser?page=26;;https://www.sociolla.com/face-wash/11860-see-and-saw-ac-control-deep-cleansing-foam;the saem;See & Saw AC Control Deep Cleansing Foam;See & Saw AC Control Deep Cleansing Foam;Rp209.000;04.06;-2;2;Yes (1);No (0);Maybe (1)
1639394181-1110;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/face-wash/26623-salted-honey-moisturizing-facial-wash;The Bath Box;Salted Honey Moisturizing Facial Wash;Salted Honey Moisturizing Facial Wash;Rp 179.000Rp 143.200;04.05;-28;25;Yes (23);No (1);Maybe (4)
1639392902-903;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/makeup-remover/16725-age-defy-make-up-remover;Safi;Age Defy Make Up Remover;Age Defy Make Up Remover;Rp 122.000Rp 97.600;04.07;-19;18;Yes (14);No (1);Maybe (4)
1639392700-869;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/face-wash/12803-sdp-deep-cleansing-foam;Shiseido;Defend Preparation Deep Cleansing Foam;Defend Preparation Deep Cleansing Foam;Rp570.000;null;null;null;Yes (1);No (0);Maybe (0)
1639392671-865;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/cleansing-oil/55021-lng-perfect-pore-cleansing-oil-250ml-ol21;Laneige;LNG Perfect Pore Cleansing Oil 250ml (OL21);LNG Perfect Pore Cleansing Oil 250ml (OL21);Rp 576.000Rp 360.000;04.08;-1;1;Yes (1);No (0);Maybe (0)
1639393662-1027;https://www.sociolla.com/177-cleanser?page=14;;https://www.sociolla.com/face-wash/58188-lng-white-dew-milky-cleanser-150ml-ol21;Laneige;LNG White Dew Milky Cleanser 150ml(OL21);LNG White Dew Milky Cleanser 150ml(OL21);Rp 340.000Rp 223.286;04.09;-4;3;Yes (4);No (0);Maybe (0)
1639393492-1000;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/face-wash/48941-sua-rua-mat-tao-bot-cho-nam;KEANA NADESHIKO;KEANA Baking Soda Face Foam;KEANA Baking Soda Face Foam;Rp 169.000Rp 152.100;04.09;-24;22;Yes (19);No (0);Maybe (5)
1639394345-1137;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/face-wash/24932-deep-clean-blackhead-eliminating-daily-scrub;Neutrogena;Deep Clean Blackhead Eliminating Daily Scrub;Deep Clean Blackhead Eliminating Daily Scrub;Rp99.000;04.03;-74;55;Yes (39);No (15);Maybe (20)
1639392431-825;https://www.sociolla.com/177-cleanser?page=26;;https://www.sociolla.com/skincare/51261-moondrops-purifying-cleanser;Revlon;Moondrops Purifying Cleanser;Moondrops Purifying Cleanser;Rp 55.000Rp 41.250;04.03;-1;0;Yes (0);No (0);Maybe (1)
1639392992-918;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/face-wash/17102-cellup-gel-to-water-cleanser;Lagom;Cellup Gel To Water Cleanser;Cellup Gel To Water Cleanser;Rp 260.000Rp 156.000;04.06;-62;57;Yes (41);No (7);Maybe (14)
1639392347-813;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/58169-petal-fresh-pure-tea-tree-facial-cleanser;Petal Fresh;Petal Fresh Pure Tea Tree Facial Cleanser;Petal Fresh Pure Tea Tree Facial Cleanser;Rp 141.900Rp 113.520;null;null;null;null;null;null
1639394327-1134;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/micellar-water/16508-white-aqua-micelloil-cleansing-water;Pixy;White-Aqua Micelloil Cleansing Water;White-Aqua Micelloil Cleansing Water;Rp55.000;04.05;-68;57;Yes (46);No (6);Maybe (16)
1639393436-990;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/face-wash/56104-skin-buddy-bubble-up-face-wash;Emina;Skin Buddy Bubble Up Face Wash;Skin Buddy Bubble Up Face Wash;Rp18.500;04.06;-50;35;Yes (28);No (9);Maybe (13)
1639393408-985;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/face-wash/53088-face-cleanser-tea-tree;Love Beauty And Planet;Face Cleanser Tea Tree;Face Cleanser Tea Tree;Rp 65.000Rp 48.750;04.06;-55;41;Yes (37);No (4);Maybe (14)
1639394008-1083;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/60081-deep-clean-acne-foaming-cleanser-pembersih-wajah-100g;Neutrogena;Deep Clean Acne Foaming Cleanser - Pembersih Wajah 100g;Deep Clean Acne Foaming Cleanser - Pembersih Wajah 100g;Rp99.000;04.07;-3;2;Yes (2);No (0);Maybe (1)
1639394127-1101;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/cleansing-gel/13989-sensitive-cleansing-gel;Sukin;Sensitive Cleansing Gel;Sensitive Cleansing Gel;Rp 155.000Rp 108.500;04.05;-63;58;Yes (43);No (5);Maybe (15)
1639392389-819;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/58167-petal-fresh-pure-papaya-facial-cleanser;Petal Fresh;Petal Fresh Pure Papaya Facial Cleanser;Petal Fresh Pure Papaya Facial Cleanser;Rp 141.900Rp 113.520;04.03;-1;0;Yes (1);No (0);Maybe (0)
1639392890-901;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/cleansing-oil/24991-transformation-cleansing-oil;TRILOGY;Transformation Cleansing Oil;Transformation Cleansing Oil;Rp450.000;null;null;null;null;null;null
1639391971-748;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/face-wash/10069-cleansing-foam;Raiku;Cleansing Foam;Cleansing Foam;Rp 68.000Rp 54.400;04.05;-170;158;Yes (113);No (17);Maybe (40)
1639392735-874;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/12736-safi-white-natural-brightening-cream-mangosteen;Safi;Safi White Natural Brightening Cream Mangosteen;Safi White Natural Brightening Cream Mangosteen;Rp 34.500 - Rp 59.000Rp 28.290 - Rp 47.200;04.02;-266;234;Yes (129);No (59);Maybe (78)
1639392047-761;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/cleansing-gel/59005-super-matcha-pore-clean-cleansing-gel;Some By Mi;Super Matcha Pore Clean Cleansing Gel;Super Matcha Pore Clean Cleansing Gel;Rp360.000;04.09;-5;2;Yes (4);No (0);Maybe (1)
1639392184-786;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/face-wash/25599-sdp-complete-cleansing-microfoam;Shiseido;Defend Preparation Complete Cleansing Microfoam;Defend Preparation Complete Cleansing Microfoam;Rp 600.000Rp 420.000;null;null;null;null;null;null
1639391966-747;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/face-wash/3377-lightening-gentle-wash-60ml;Wardah;Lightening Micellar Gentle Wash;Lightening Micellar Gentle Wash;;04.03;-39;29;Yes (23);No (10);Maybe (6)
1639393684-1031;https://www.sociolla.com/177-cleanser?page=14;;https://www.sociolla.com/cleansing-gel/59857-extra-gentle-cleanser-2-pcs;Neutrogena;Extra Gentle Cleanser - 2 Pcs;Extra Gentle Cleanser - 2 Pcs;Rp 358.000Rp 304.300;null;null;null;null;null;null
1639394333-1135;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/face-wash/24998-perfect-whip-sakura-limited-edition;Senka;Perfect Whip Sakura (Limited Edition);Perfect Whip Sakura (Limited Edition);Rp 56.000Rp 43.680;04.07;-531;475;Yes (427);No (30);Maybe (74)
1639393158-945;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/micellar-water/24333-vitamin-micellar-water-hydrating-aloe;Pond's;Vitamin Micellar Water Hydrating Aloe;Vitamin Micellar Water Hydrating Aloe;Rp 28.500Rp 21.375;04.08;-876;837;Yes (783);No (10);Maybe (83)
1639393296-967;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/face-wash/27865-spirulina-gel-cleanser;I trust nature;Spirulina Gel Cleanser;Spirulina Gel Cleanser;Rp159.000;04.06;-66;59;Yes (49);No (6);Maybe (11)
1639394038-1088;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/15358-oatmilk-gentle-facial-wash;Harlette;Oatmilk Gentle Facial Wash;Oatmilk Gentle Facial Wash;Rp 115.000Rp 97.750;04.08;-19;9;Yes (15);No (3);Maybe (1)
1639393153-944;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/face-wash/55454-seastem-marine-facial-cleanser;Sensatia Botanicals;Seastem Marine Facial Cleanser;Seastem Marine Facial Cleanser;Rp 250.000Rp 200.000;04.07;-2;1;Yes (2);No (0);Maybe (0)
1639394455-1154;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/face-wash/9070-senka-perfect-white-clay;Senka;Senka Perfect White Clay;Senka Perfect White Clay;Rp 35.000 - Rp 62.000Rp 28.000 - Rp 48.360;04.05;(3,5k);3202;Yes (2,4k);No (420);Maybe (715)
1639392676-866;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/makeup-remover/50688-perfect-lip-and-eye-make-up-remover-mild;Missha;Perfect Lip & Eye Make-Up Remover (Mild);Perfect Lip & Eye Make-Up Remover (Mild);Rp 229.900Rp 103.455;04.06;-6;5;Yes (3);No (0);Maybe (3)
1639393982-1079;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/face-wash/25327-neutrogena-deep-clean-blackhead-eliminating-daily-scrub-2-pcs;Neutrogena;Neutrogena Deep Clean Blackhead Eliminating Daily Scrub - 2 Pcs;Neutrogena Deep Clean Blackhead Eliminating Daily Scrub - 2 Pcs;Rp 183.000Rp 155.550;null;null;null;null;null;null
1639392545-844;https://www.sociolla.com/177-cleanser?page=25;;https://www.sociolla.com/micellar-water/49453-madame-says-clean-cleansing-water;Madame Gie;Madame Says Clean Cleansing Water;Madame Says Clean Cleansing Water;Rp 35.900Rp 23.335;04.04;-22;17;Yes (11);No (3);Maybe (8)
1639394510-1162;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/face-wash/13981-signature-foaming-facial-cleanser;Sukin;Signature Foaming Facial Cleanser;Signature Foaming Facial Cleanser;Rp 70.000 - Rp 155.000Rp 63.000 - Rp 108.500;04.05;(1,5k);1444;Yes (932);No (93);Maybe (489)
